ad_id,name,address,website,phone1
4866150,LandRover - Bendigo,"311 Victoria Road, Bendigo VIC 3550",https://landrover-bendigo.example.com,450142781
4866151,Ford - Albury,"495 Pacific Highway, Albury NSW 2640",https://ford-albury.example.com,455388155
4866152,Mazda - Launceston,"152 Albert Street, Launceston TAS 7250",https://mazda-launceston.example.com,472313942
4866157,Hyundai - Mackay,"738 Elizabeth Street, Mackay QLD 4740",https://hyundai-mackay.example.com,410772848
4866161,Kia - Rockhampton,"399 Station Road, Rockhampton QLD 4700",https://kia-rockhampton.example.com,460381639
4866162,Mercedes Benz - Bundaberg,"644 Main Road, Bundaberg QLD 4670",https://mercedes-benz-bundaberg.example.com,416749944
4866164,Kia - Maitland,"73 Boundary Street, Maitland NSW 2320",,428899103
4866168,Mazda - Burnie,"363 Motorway Avenue, Burnie TAS 7320",https://mazda-burnie.example.com,433317983
4866169,Kia - Bunbury,"707 Pacific Highway, Bunbury WA 6230",https://kia-bunbury.example.com,424268517
4866187,Hyundai - Gladstone,"178 Central Road, Gladstone QLD 4680",https://hyundai-gladstone.example.com,486238628
4866190,Ford - Hervey Bay,"138 Bridge Street, Hervey Bay QLD 4655",https://ford-hervey-bay.example.com,440230608
4866193,Hyundai - Alice Springs,"597 Railway Parade, Alice Springs NT 0870",https://hyundai-alice-springs.example.com,424051037
4866197,Porsche - Mount Gambier,"819 Central Road, Mount Gambier SA 5290",https://porsche-mount-gambier.example.com,413718119
4866198,Mitsubishi - Kalgoorlie,"837 Harbour Road, Kalgoorlie WA 6430",https://mitsubishi-kalgoorlie.example.com,443846037
4866207,Nissan - Devonport,"323 Albert Street, Devonport TAS 7310",https://nissan-devonport.example.com,480313123
4866208,Honda - Mandurah,"325 Central Road, Mandurah WA 6210",https://honda-mandurah.example.com,440798655
4866215,Dongben - Tamworth,"617 Harbour Road, Tamworth NSW 2340",https://dongben-tamworth.example.com,417506777
4866217,Mitsubishi - Orange,"727 Main Road, Orange NSW 2800",https://mitsubishi-orange.example.com,448109207
4866224,Kia - Dubbo,"364 Harbour Road, Dubbo NSW 2830",https://kia-dubbo.example.com,462386574
4866230,Hyundai - Sydney,"564 Railway Parade, Sydney NSW 2000",https://hyundai-sydney.example.com,445051074
4866235,Hyundai - Melbourne,"104 Park Road, Melbourne VIC 3000",https://hyundai-melbourne.example.com,493795234
4866240,Mitsubishi - Brisbane,"648 Main Road, Brisbane QLD 4000",https://mitsubishi-brisbane.example.com,434849318
4866244,Kia - Perth,"680 Victoria Road, Perth WA 6000",https://kia-perth.example.com,470142940
4866245,Toyota - Adelaide,"85 Park Road, Adelaide SA 5000",https://toyota-adelaide.example.com,464535225
4866254,Mazda - Canberra,"91 Boundary Street, Canberra ACT 2600",https://mazda-canberra.example.com,424559971
4866261,Kia - Darwin,"804 Park Road, Darwin NT 0800",https://kia-darwin.example.com,413315984
4866264,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4866265,Kia - Gold Coast,"581 Victoria Road, Gold Coast QLD 4217",https://kia-gold-coast.example.com,432802381
4866268,BMW - Newcastle,"303 High Street, Newcastle NSW 2300",https://bmw-newcastle.example.com,415365893
4866270,Ford - Wollongong,"202 High Street, Wollongong NSW 2500",https://ford-wollongong.example.com,400265592
4866279,Kia - Geelong,"156 Park Road, Geelong VIC 3220",https://kia-geelong.example.com,404995346
4866287,Ford - Townsville,"32 Motorway Avenue, Townsville QLD 4810",https://ford-townsville.example.com,422177032
4866290,Kia - Cairns,"33 King Street, Cairns QLD 4870",https://kia-cairns.example.com,455064253
4866291,Hyundai - Toowoomba,"723 Industry Drive, Toowoomba QLD 4350",https://hyundai-toowoomba.example.com,454496573
4866308,Toyota - Ballarat,"874 Market Street, Ballarat VIC 3350",https://toyota-ballarat.example.com,494780334
4866313,Kia - Bendigo,"728 Motorway Avenue, Bendigo VIC 3550",https://kia-bendigo.example.com,
4866314,Mercedes Benz - Albury,"854 Pacific Highway, Albury NSW 2640",https://mercedes-benz-albury.example.com,
4866321,Kia - Launceston,"267 George Street, Launceston TAS 7250",https://kia-launceston.example.com,
4866327,Ford - Mackay,"19 High Street, Mackay QLD 4740",https://ford-mackay.example.com,488545639
4866328,Mercedes Benz - Rockhampton,"334 Albert Street, Rockhampton QLD 4700",https://mercedes-benz-rockhampton.example.com,406353284
4866335,Ford - Bundaberg,"274 Harbour Road, Bundaberg QLD 4670",https://ford-bundaberg.example.com,487946564
4866342,Audi - Maitland,"515 Motorway Avenue, Maitland NSW 2320",https://audi-maitland.example.com,481037755
4866343,Kia - Burnie,"627 Albert Street, Burnie TAS 7320",https://kia-burnie.example.com,494273637
4866346,Mercedes Benz - Bunbury,"242 Railway Parade, Bunbury WA 6230",https://mercedes-benz-bunbury.example.com,404411562
4866347,Mazda - Gladstone,"372 Victoria Road, Gladstone QLD 4680",https://mazda-gladstone.example.com,423262662
4866354,Hyundai - Hervey Bay,"671 Motorway Avenue, Hervey Bay QLD 4655",https://hyundai-hervey-bay.example.com,459897421
4866357,Toyota - Alice Springs,"719 Market Street, Alice Springs NT 0870",https://toyota-alice-springs.example.com,401700359
4866360,Toyota - Mount Gambier,"541 Market Street, Mount Gambier SA 5290",https://toyota-mount-gambier.example.com,418280331
4866361,Toyota - Kalgoorlie,"550 Station Road, Kalgoorlie WA 6430",https://toyota-kalgoorlie.example.com,494301640
4866368,Ford - Devonport,"701 Railway Parade, Devonport TAS 7310",https://ford-devonport.example.com,493131151
4866369,Kia - Mandurah,"629 Boundary Street, Mandurah WA 6210",https://kia-mandurah.example.com,476719299
4866373,Hyundai - Tamworth,"263 George Street, Tamworth NSW 2340",https://hyundai-tamworth.example.com,445643213
4866377,Toyota - Orange,"384 Queen Street, Orange NSW 2800",https://toyota-orange.example.com,457994894
4866380,Ford - Dubbo,"402 Motorway Avenue, Dubbo NSW 2830",https://ford-dubbo.example.com,469357392
4866381,Mercedes Benz - Sydney,"437 Albert Street, Sydney NSW 2000",https://mercedes-benz-sydney.example.com,482913857
4866383,Daewoo - Melbourne,"582 Main Road, Melbourne VIC 3000",https://daewoo-melbourne.example.com,455469222
4866384,Hyundai - Brisbane,"818 Boundary Street, Brisbane QLD 4000",https://hyundai-brisbane.example.com,478919538
4866390,Chevrolet - Perth,"87 Bridge Street, Perth WA 6000",https://chevrolet-perth.example.com,472730437
4866391,Mazda - Adelaide,"764 Victoria Road, Adelaide SA 5000",mazda-adelaide.example.com,446642274
4866397,Toyota - Canberra,"181 Commercial Drive, Canberra ACT 2600",https://toyota-canberra.example.com,439347211
4866400,Mazda - Darwin,"667 High Street, Darwin NT 0800",https://mazda-darwin.example.com,455485017
4866405,Mitsubishi - Hobart,"821 Harbour Road, Hobart TAS 7000",https://mitsubishi-hobart.example.com,476646791
4866413,Ford - Gold Coast,"432 Elizabeth Street, Gold Coast QLD 4217",https://ford-gold-coast.example.com,403332022
4866416,Toyota - Newcastle,"84 Albert Street, Newcastle NSW 2300",https://toyota-newcastle.example.com,448673854
4866423,Porsche - Wollongong,"576 Pacific Highway, Wollongong NSW 2500",https://porsche-wollongong.example.com,468228376
4866424,Hyundai - Geelong,"834 Albert Street, Geelong VIC 3220",hyundai-geelong.example.com,481633234
4866428,Porsche - Townsville,"149 Boundary Street, Townsville QLD 4810",https://porsche-townsville.example.com,419939029
4866429,Chery - Cairns,"645 Pacific Highway, Cairns QLD 4870",https://chery-cairns.example.com,466468305
4866433,Kia - Toowoomba,"733 High Street, Toowoomba QLD 4350",https://kia-toowoomba.example.com,455525373
4866440,Mercedes Benz - Ballarat,"541 Victoria Road, Ballarat VIC 3350",https://mercedes-benz-ballarat.example.com,487602501
4866447,Mercedes Benz - Bendigo,"615 Park Road, Bendigo VIC 3550",https://mercedes-benz-bendigo.example.com,450475245
4866450,LandRover - Albury,"411 Railway Parade, Albury NSW 2640",https://landrover-albury.example.com,462111641
4866451,LandRover - Launceston,"167 Victoria Road, Launceston TAS 7250",https://landrover-launceston.example.com,432242517
4866464,Kia - Mackay,"53 Pacific Highway, Mackay QLD 4740",https://kia-mackay.example.com,470788713
4866476,Toyota - Rockhampton,"182 Railway Parade, Rockhampton QLD 4700",https://toyota-rockhampton.example.com,494471872
4866485,Toyota - Bundaberg,"152 Elizabeth Street, Bundaberg QLD 4670",https://toyota-bundaberg.example.com,447752592
4866492,Kia - Maitland,"73 Boundary Street, Maitland NSW 2320",,428899103
4866501,Mercedes Benz - Burnie,"320 Elizabeth Street, Burnie TAS 7320",https://mercedes-benz-burnie.example.com,999999999999999
4866511,Kia - Bunbury,"707 Pacific Highway, Bunbury WA 6230",https://kia-bunbury.example.com,424268517
4866515,Hyundai - Gladstone,"178 Central Road, Gladstone QLD 4680",https://hyundai-gladstone.example.com,486238628
4866522,Toyota - Hervey Bay,"202 Bridge Street, Hervey Bay QLD 4655",https://toyota-hervey-bay.example.com,419990072
4866525,Toyota - Alice Springs,"719 Market Street, Alice Springs NT 0870",https://toyota-alice-springs.example.com,401700359
4866531,Toyota - Mount Gambier,"541 Market Street, Mount Gambier SA 5290",https://toyota-mount-gambier.example.com,418280331
4866534,Volkswagen - Kalgoorlie,"185 Harbour Road, Kalgoorlie WA 6430",https://volkswagen-kalgoorlie.example.com,413126135
4866538,Mercedes Benz - Devonport,"370 Park Road, Devonport TAS 7310",https://mercedes-benz-devonport.example.com,453835290
4866543,Toyota - Mandurah,"276 Elizabeth Street, Mandurah WA 6210",https://toyota-mandurah.example.com,406512736
4866559,Hyundai - Tamworth,"263 George Street, Tamworth NSW 2340",https://hyundai-tamworth.example.com,445643213
4866562,Toyota - Orange,"384 Queen Street, Orange NSW 2800",https://toyota-orange.example.com,457994894
4866566,Hyundai - Dubbo,"710 Main Road, Dubbo NSW 2830",https://hyundai-dubbo.example.com,494049940
4866578,Toyota - Sydney,"745 Industry Drive, Sydney NSW 2000",https://toyota-sydney.example.com,440076965
4866579,Mercedes Benz - Melbourne,"375 Market Street, Melbourne VIC 3000",https://mercedes-benz-melbourne.example.com,405280525
4866594,Kia - Brisbane,"52 Central Road, Brisbane QLD 4000",https://kia-brisbane.example.com,459858962
4866605,Mercedes Benz - Perth,"145 Railway Parade, Perth WA 6000",https://mercedes-benz-perth.example.com,467971655
4866609,Mercedes Benz - Adelaide,"628 Station Road, Adelaide SA 5000",https://mercedes-benz-adelaide.example.com,494921208
4866612,Mercedes Benz - Canberra,"210 Central Road, Canberra ACT 2600",https://mercedes-benz-canberra.example.com,489138100
4866620,Mercedes Benz - Darwin,"843 Boundary Street, Darwin NT 0800",https://mercedes-benz-darwin.example.com,487479793
4866624,Hyundai - Hobart,"600 Boundary Street, Hobart TAS 7000",https://hyundai-hobart.example.com,403439540
4866625,Toyota - Gold Coast,"318 George Street, Gold Coast QLD 4217",https://toyota-gold-coast.example.com,404703168
4866631,Mazda - Newcastle,"770 Park Road, Newcastle NSW 2300",https://mazda-newcastle.example.com,487475070
4866632,Ford - Wollongong,"202 High Street, Wollongong NSW 2500",https://ford-wollongong.example.com,400265592
4866635,Mercedes Benz - Geelong,"472 Queen Street, Geelong VIC 3220",https://mercedes-benz-geelong.example.com,445034752
4866641,Kia - Townsville,,https://kia-townsville.example.com,455546789
4866642,Lexus - Cairns,,,407456966
4866647,Kia - Toowoomba,"733 High Street, Toowoomba QLD 4350",https://kia-toowoomba.example.com,455525373
4866654,Kia - Ballarat,"601 Victoria Road, Ballarat VIC 3350",https://kia-ballarat.example.com,404382741
4866658,Toyota - Bendigo,"606 Queen Street, Bendigo VIC 3550",https://toyota-bendigo.example.com,401954786
4866672,Hyundai - Albury,"95 Railway Parade, Albury NSW 2640",https://hyundai-albury.example.com,472051175
4866675,VinFast - Launceston,"51 Central Road, Launceston TAS 7250",https://vinfast-launceston.example.com,468338631
4866682,Kia - Mackay,"53 Pacific Highway, Mackay QLD 4740",https://kia-mackay.example.com,470788713
4866683,LandRover - Rockhampton,"105 Market Street, Rockhampton QLD 4700",https://landrover-rockhampton.example.com,414760585
4866684,Honda - Bundaberg,"551 Bridge Street, Bundaberg QLD 4670",https://honda-bundaberg.example.com,482170731
4866692,Chevrolet - Maitland,"882 High Street, Maitland NSW 2320",https://chevrolet-maitland.example.com,455125262
4866699,BMW - Burnie,"331 Motorway Avenue, Burnie TAS 7320",https://bmw-burnie.example.com,499497331
4866702,Toyota - Bunbury,"635 Central Road, Bunbury WA 6230",,405578595
4866703,Hyundai - Gladstone,"178 Central Road, Gladstone QLD 4680",https://hyundai-gladstone.example.com,486238628
4866704,Hyundai - Hervey Bay,"671 Motorway Avenue, Hervey Bay QLD 4655",https://hyundai-hervey-bay.example.com,459897421
4866706,Ford - Alice Springs,"490 Victoria Road, Alice Springs NT 0870",https://ford-alice-springs.example.com,422962500
4866712,Hyundai - Mount Gambier,"448 Victoria Road, Mount Gambier SA 5290",https://hyundai-mount-gambier.example.com,452962268
4866716,VinFast - Kalgoorlie,"803 Industry Drive, Kalgoorlie WA 6430",https://vinfast-kalgoorlie.example.com,456676533
4866717,Ford - Devonport,"701 Railway Parade, Devonport TAS 7310",https://ford-devonport.example.com,493131151
4866720,Ford - Mandurah,"448 High Street, Mandurah WA 6210",https://ford-mandurah.example.com,453685278
4866721,Ford - Tamworth,"230 Station Road, Tamworth NSW 2340",https://ford-tamworth.example.com,470941380
4866726,Kia - Orange,"329 High Street, Orange NSW 2800",https://kia-orange.example.com,486105579
4866728,Ford - Dubbo,"402 Motorway Avenue, Dubbo NSW 2830",https://ford-dubbo.example.com,469357392
4866731,Ford - Sydney,"818 Bridge Street, Sydney NSW 2000",https://ford-sydney.example.com,404730798
4866732,Hyundai - Melbourne,"104 Park Road, Melbourne VIC 3000",https://hyundai-melbourne.example.com,493795234
4866733,Mazda - Brisbane,"711 Motorway Avenue, Brisbane QLD 4000",https://mazda-brisbane.example.com,481997341
4866734,Porsche - Perth,"158 High Street, Perth WA 6000",https://porsche-perth.example.com,459945958
4866737,Lexus - Adelaide,"524 Victoria Road, Adelaide SA 5000",https://lexus-adelaide.example.com,441682354
4866747,Toyota - Canberra,"181 Commercial Drive, Canberra ACT 2600",https://toyota-canberra.example.com,439347211
4866748,Toyota - Darwin,"347 Bridge Street, Darwin NT 0800",https://toyota-darwin.example.com,461370617
4866749,Honda - Hobart,"594 Elizabeth Street, Hobart TAS 7000",https://honda-hobart.example.com,411712904
4866751,Ford - Gold Coast,"432 Elizabeth Street, Gold Coast QLD 4217",https://ford-gold-coast.example.com,403332022
4866757,Ford - Newcastle,"499 Harbour Road, Newcastle NSW 2300",https://ford-newcastle.example.com,422546469
4866763,Ford - Wollongong,"202 High Street, Wollongong NSW 2500",https://ford-wollongong.example.com,400265592
4866770,Kia - Geelong,"156 Park Road, Geelong VIC 3220",https://kia-geelong.example.com,404995346
4866771,Hyundai - Townsville,"471 Victoria Road, Townsville QLD 4810",https://hyundai-townsville.example.com,492662891
4866772,Ford - Cairns,"874 Railway Parade, Cairns QLD 4870",https://ford-cairns.example.com,452411954
4866775,Hyundai - Toowoomba,"723 Industry Drive, Toowoomba QLD 4350",https://hyundai-toowoomba.example.com,454496573
4866788,Mitsubishi - Ballarat,"338 Commercial Drive, Ballarat VIC 3350",https://mitsubishi-ballarat.example.com,430607338
4866793,Nissan - Bendigo,"433 High Street, Bendigo VIC 3550",https://nissan-bendigo.example.com,430225773
4866795,Lexus - Albury,"508 Station Road, Albury NSW 2640",https://lexus-albury.example.com,418201918
4866796,Chevrolet - Launceston,"107 Station Road, Launceston TAS 7250",https://chevrolet-launceston.example.com,482581227
4866811,VinFast - Mackay,"601 Queen Street, Mackay QLD 4740",https://vinfast-mackay.example.com,476594281
4866812,Kia - Rockhampton,"399 Station Road, Rockhampton QLD 4700",https://kia-rockhampton.example.com,460381639
4866813,Kia - Bundaberg,"614 Industry Drive, Bundaberg QLD 4670",https://kia-bundaberg.example.com,424176974
4866823,Toyota - Maitland,"507 Boundary Street, Maitland NSW 2320",https://toyota-maitland.example.com,415439287
4866824,Toyota - Burnie,"621 Albert Street, Burnie TAS 7320",https://toyota-burnie.example.com,417113721
4866829,Toyota - Bunbury,"635 Central Road, Bunbury WA 6230",,405578595
4866836,Kia - Gladstone,"293 Railway Parade, Gladstone QLD 4680",https://kia-gladstone.example.com,493471383
4866841,Mercedes Benz - Hervey Bay,"807 Harbour Road, Hervey Bay QLD 4655",https://mercedes-benz-hervey-bay.example.com,490966297
4866848,Mercedes Benz - Alice Springs,"46 Station Road, Alice Springs NT 0870",mercedes-benz-alice-springs.example.com,400701146
4866853,Honda - Mount Gambier,"152 Market Street, Mount Gambier SA 5290",https://honda-mount-gambier.example.com,499460682
4866864,Mitsubishi - Kalgoorlie,"837 Harbour Road, Kalgoorlie WA 6430",https://mitsubishi-kalgoorlie.example.com,443846037
4866875,Mercedes Benz - Devonport,"370 Park Road, Devonport TAS 7310",https://mercedes-benz-devonport.example.com,453835290
4866882,Ford - Mandurah,"448 High Street, Mandurah WA 6210",https://ford-mandurah.example.com,453685278
4866884,Kia - Tamworth,"490 Commercial Drive, Tamworth NSW 2340",https://kia-tamworth.example.com,451467500
4866885,Chevrolet - Orange,"654 Albert Street, Orange NSW 2800",https://chevrolet-orange.example.com,481273654
4866893,Mercedes Benz - Dubbo,"74 Albert Street, Dubbo NSW 2830",https://mercedes-benz-dubbo.example.com,435073854
4866898,Thaco - Sydney,"556 Industry Drive, Sydney NSW 2000",https://thaco-sydney.example.com,483616026
4866904,Hyundai - Melbourne,"104 Park Road, Melbourne VIC 3000",https://hyundai-melbourne.example.com,493795234
4866910,Chevrolet - Brisbane,"886 King Street, Brisbane QLD 4000",https://chevrolet-brisbane.example.com,430324806
4866913,Hyundai - Perth,"629 Market Street, Perth WA 6000",https://hyundai-perth.example.com,428340309
4866916,Toyota - Adelaide,"85 Park Road, Adelaide SA 5000",https://toyota-adelaide.example.com,464535225
4866917,Toyota - Canberra,"181 Commercial Drive, Canberra ACT 2600",https://toyota-canberra.example.com,439347211
4866919,Hyundai - Darwin,"540 Main Road, Darwin NT 0800",hyundai-darwin.example.com,416009990
4866923,Honda - Hobart,"594 Elizabeth Street, Hobart TAS 7000",https://honda-hobart.example.com,411712904
4866926,Mercedes Benz - Gold Coast,"345 Commercial Drive, Gold Coast QLD 4217",https://mercedes-benz-gold-coast.example.com,424487885
4866927,Suzuki - Newcastle,"253 Industry Drive, Newcastle NSW 2300",https://suzuki-newcastle.example.com,446996893
4866936,Toyota - Wollongong,"76 Park Road, Wollongong NSW 2500",https://toyota-wollongong.example.com,477475886
4866941,Honda - Geelong,"97 Central Road, Geelong VIC 3220",,462178127
4866947,Peugeot - Townsville,"427 Pacific Highway, Townsville QLD 4810",https://peugeot-townsville.example.com,439288467
4866959,Toyota - Cairns,"209 Railway Parade, Cairns QLD 4870",https://toyota-cairns.example.com,463651769
4866961,Toyota - Toowoomba,"255 Station Road, Toowoomba QLD 4350",https://toyota-toowoomba.example.com,409281795
4866963,Kia - Ballarat,"601 Victoria Road, Ballarat VIC 3350",https://kia-ballarat.example.com,404382741
4866965,Hyundai - Bendigo,"318 High Street, Bendigo VIC 3550",https://hyundai-bendigo.example.com,499045178
4866969,Lexus - Albury,"508 Station Road, Albury NSW 2640",https://lexus-albury.example.com,418201918
4866976,Mercedes Benz - Launceston,"665 Boundary Street, Launceston TAS 7250",https://mercedes-benz-launceston.example.com,411119975
4866980,Mazda - Mackay,"445 Motorway Avenue, Mackay QLD 4740",https://mazda-mackay.example.com,457377455
4866986,Kia - Rockhampton,"399 Station Road, Rockhampton QLD 4700",https://kia-rockhampton.example.com,460381639
4866999,VinFast - Bundaberg,"329 Boundary Street, Bundaberg QLD 4670",https://vinfast-bundaberg.example.com,485039429
4867003,Toyota - Maitland,"507 Boundary Street, Maitland NSW 2320",https://toyota-maitland.example.com,415439287
4867013,Chevrolet - Burnie,"160 Commercial Drive, Burnie TAS 7320",https://chevrolet-burnie.example.com,466347290
4867017,Hyundai - Bunbury,"386 Albert Street, Bunbury WA 6230",https://hyundai-bunbury.example.com,
4867018,Toyota - Gladstone,"197 Elizabeth Street, Gladstone QLD 4680",https://toyota-gladstone.example.com,412772157
4867028,Ford - Hervey Bay,"138 Bridge Street, Hervey Bay QLD 4655",https://ford-hervey-bay.example.com,440230608
4867029,Hyundai - Alice Springs,"597 Railway Parade, Alice Springs NT 0870",https://hyundai-alice-springs.example.com,424051037
4867030,Mercedes Benz - Mount Gambier,,https://mercedes-benz-mount-gambier.example.com,481525093
4867032,Mazda - Kalgoorlie,"29 Bridge Street, Kalgoorlie WA 6430",https://mazda-kalgoorlie.example.com,492950999
4867033,Mazda - Devonport,"605 Motorway Avenue, Devonport TAS 7310",https://mazda-devonport.example.com,444897905
4867036,Mazda - Mandurah,"463 Park Road, Mandurah WA 6210",https://mazda-mandurah.example.com,432895973
4867037,Mercedes Benz - Tamworth,"205 Harbour Road, Tamworth NSW 2340",https://mercedes-benz-tamworth.example.com,414526395
4867042,Mercedes Benz - Orange,"186 Commercial Drive, Orange NSW 2800",https://mercedes-benz-orange.example.com,486067116
4867054,Subaru - Dubbo,"523 Pacific Highway, Dubbo NSW 2830",https://subaru-dubbo.example.com,428728393
4867058,Kia - Sydney,"390 King Street, Sydney NSW 2000",https://kia-sydney.example.com,433304190
4867068,Mazda - Melbourne,,https://mazda-melbourne.example.com,479975025
4867073,Hyundai - Brisbane,"818 Boundary Street, Brisbane QLD 4000",https://hyundai-brisbane.example.com,478919538
4867077,Hyundai - Perth,"629 Market Street, Perth WA 6000",https://hyundai-perth.example.com,428340309
4867084,Mazda - Adelaide,"764 Victoria Road, Adelaide SA 5000",mazda-adelaide.example.com,446642274
4867085,Hyundai - Canberra,"616 Harbour Road, Canberra ACT 2600",https://hyundai-canberra.example.com,499246046
4867092,Mazda - Darwin,"667 High Street, Darwin NT 0800",https://mazda-darwin.example.com,455485017
4867101,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4867104,Lexus - Gold Coast,"652 Pacific Highway, Gold Coast QLD 4217",https://lexus-gold-coast.example.com,410648612
4867105,Hyundai - Newcastle,"191 Boundary Street, Newcastle NSW 2300",https://hyundai-newcastle.example.com,423659241
4867106,Lexus - Wollongong,"806 High Street, Wollongong NSW 2500",https://lexus-wollongong.example.com,494265916
4867111,Mazda - Geelong,"93 Victoria Road, Geelong VIC 3220",https://mazda-geelong.example.com,487202273
4867112,Hyundai - Townsville,"471 Victoria Road, Townsville QLD 4810",https://hyundai-townsville.example.com,492662891
4867119,Mazda - Cairns,"336 Boundary Street, Cairns QLD 4870",https://mazda-cairns.example.com,475699866
4867130,Kia - Toowoomba,"733 High Street, Toowoomba QLD 4350",https://kia-toowoomba.example.com,455525373
4867133,Mazda - Ballarat,"691 Main Road, Ballarat VIC 3350",https://mazda-ballarat.example.com,473149031
4867138,Mazda - Bendigo,"355 Motorway Avenue, Bendigo VIC 3550",https://mazda-bendigo.example.com,473057325
4867142,Mazda - Albury,"530 Station Road, Albury NSW 2640",https://mazda-albury.example.com,462381240
4867147,Kia - Launceston,"267 George Street, Launceston TAS 7250",https://kia-launceston.example.com,
4867149,Mazda - Mackay,"445 Motorway Avenue, Mackay QLD 4740",https://mazda-mackay.example.com,457377455
4867150,Mercedes Benz - Rockhampton,"334 Albert Street, Rockhampton QLD 4700",https://mercedes-benz-rockhampton.example.com,406353284
4867182,Mercedes Benz - Bundaberg,"644 Main Road, Bundaberg QLD 4670",https://mercedes-benz-bundaberg.example.com,416749944
4867185,LandRover - Maitland,"639 Albert Street, Maitland NSW 2320",https://landrover-maitland.example.com,436893149
4867188,Ford - Burnie,"815 Station Road, Burnie TAS 7320",https://ford-burnie.example.com,443001585
4867192,Kia - Bunbury,"707 Pacific Highway, Bunbury WA 6230",https://kia-bunbury.example.com,424268517
4867195,Mercedes Benz - Gladstone,"415 Motorway Avenue, Gladstone QLD 4680",https://mercedes-benz-gladstone.example.com,452057505
4867198,VinFast - Hervey Bay,"877 Industry Drive, Hervey Bay QLD 4655",https://vinfast-hervey-bay.example.com,464336377
4867202,Mazda - Alice Springs,"339 Market Street, Alice Springs NT 0870",https://mazda-alice-springs.example.com,497300719
4867203,Mercedes Benz - Mount Gambier,,https://mercedes-benz-mount-gambier.example.com,481525093
4867210,VinFast - Kalgoorlie,"803 Industry Drive, Kalgoorlie WA 6430",https://vinfast-kalgoorlie.example.com,456676533
4867212,LandRover - Devonport,"460 Elizabeth Street, Devonport TAS 7310",https://landrover-devonport.example.com,409052160
4867213,Hyundai - Mandurah,"94 Industry Drive, Mandurah WA 6210",https://hyundai-mandurah.example.com,433916424
4867217,LandRover - Tamworth,"388 High Street, Tamworth NSW 2340",https://landrover-tamworth.example.com,487565418
4867223,Mazda - Orange,"483 Park Road, Orange NSW 2800",https://mazda-orange.example.com,496995083
4867229,Mazda - Dubbo,"858 George Street, Dubbo NSW 2830",https://mazda-dubbo.example.com,407583468
4867238,Mazda - Sydney,"392 Market Street, Sydney NSW 2000",https://mazda-sydney.example.com,424180102
4867271,Honda - Melbourne,"390 Park Road, Melbourne VIC 3000",https://honda-melbourne.example.com,401655670
4867277,Suzuki - Brisbane,"819 Queen Street, Brisbane QLD 4000",https://suzuki-brisbane.example.com,414474529
4867282,Hyundai - Perth,"629 Market Street, Perth WA 6000",https://hyundai-perth.example.com,428340309
4867285,Mazda - Adelaide,"764 Victoria Road, Adelaide SA 5000",mazda-adelaide.example.com,446642274
4867288,Mitsubishi - Canberra,"149 Main Road, Canberra ACT 2600",mitsubishi-canberra.example.com,
4867297,Mazda - Darwin,"667 High Street, Darwin NT 0800",https://mazda-darwin.example.com,455485017
4867306,Toyota - Hobart,"282 Victoria Road, Hobart TAS 7000",https://toyota-hobart.example.com,413442462
4867309,Mazda - Gold Coast,"306 Market Street, Gold Coast QLD 4217",https://mazda-gold-coast.example.com,450080306
4867310,Daewoo - Newcastle,"185 Queen Street, Newcastle NSW 2300",https://daewoo-newcastle.example.com,422094715
4867314,Mazda - Wollongong,"257 Industry Drive, Wollongong NSW 2500",https://mazda-wollongong.example.com,450876697
4867332,Toyota - Geelong,"592 Park Road, Geelong VIC 3220",https://toyota-geelong.example.com,441675202
4867337,Chevrolet - Townsville,"633 Pacific Highway, Townsville QLD 4810",https://chevrolet-townsville.example.com,458608503
4867343,Mazda - Cairns,"336 Boundary Street, Cairns QLD 4870",https://mazda-cairns.example.com,475699866
4867345,Ford - Toowoomba,"284 Motorway Avenue, Toowoomba QLD 4350",https://ford-toowoomba.example.com,495757684
4867346,Mercedes Benz - Ballarat,"541 Victoria Road, Ballarat VIC 3350",https://mercedes-benz-ballarat.example.com,487602501
4867349,Volkswagen - Bendigo,"780 Bridge Street, Bendigo VIC 3550",https://volkswagen-bendigo.example.com,423490520
4867355,Kia - Albury,"193 Boundary Street, Albury NSW 2640",https://kia-albury.example.com,477679293
4867362,Kia - Launceston,"267 George Street, Launceston TAS 7250",https://kia-launceston.example.com,
4867363,Toyota - Mackay,"509 Main Road, Mackay QLD 4740",https://toyota-mackay.example.com,460969219
4867387,Hyundai - Rockhampton,"465 High Street, Rockhampton QLD 4700",https://hyundai-rockhampton.example.com,445265285
4867442,Kia - Bundaberg,"614 Industry Drive, Bundaberg QLD 4670",https://kia-bundaberg.example.com,424176974
4867443,Hyundai - Maitland,"107 Harbour Road, Maitland NSW 2320",https://hyundai-maitland.example.com,440106057
4867451,Toyota - Burnie,"621 Albert Street, Burnie TAS 7320",https://toyota-burnie.example.com,417113721
4867459,Hyundai - Bunbury,"386 Albert Street, Bunbury WA 6230",https://hyundai-bunbury.example.com,
4867466,Hyundai - Gladstone,"178 Central Road, Gladstone QLD 4680",https://hyundai-gladstone.example.com,486238628
